date,plant,producer,units,installed_mw,present_mw,peak_mw,energy_kwh,remarks
2025-01-02,Kodda 300 MW PP Unit-2 (Summit),IPP,18*17.06,307.08,300.0,0.0,0.0,Default availability set by nldc
2025-01-02,Kushiara 163 MW CCPP (KP),IPP,1*109+1*54,163.0,163.0,163.0,3844554.0,Default availability set by nldc
2025-01-02,Madanganj-55 MW PP(Summit),IPP,3*17+1*11.3,62.3,55.0,0.0,0.0,Default availability set by nldc
2025-01-02,Madhumati 100 MW PP,NWPGCL,6*18,108.0,105.0,0.0,0.0,Liquid fuel shortage
2025-01-02,"Malancha, Ctg. EPZ (United)",IPP,5*8.73+3*9.34,71.67,33.0,14.0,487200.0,Default availability set by nldc
2025-01-02,Manikganj 55 MW PP (Northern),IPP,19.3*3,57.9,55.0,0.0,0.0,Default availability set by nldc
2025-01-02,Manikgonj 162MW PP(MPGL),IPP,9*18,162.0,162.0,54.0,430560.0,Default availability set by nldc
2025-01-02,Maona 33 MW PP(Summit),IPP,4*8.73,34.92,33.0,25.0,543900.0,Default availability set by nldc
2025-01-02,Matarbari 2*600 MW (CPGCBL),CPGCL,2*600,1200.0,1150.0,576.0,12516363.6,U1 S/D 09/Oct/24 (Maintenance Work)
2025-01-02,Meghnaghat 104 MW PP (OPCL),IPP,6*18.5,111.0,104.0,0.0,0.0,Liquid fuel shortage
2025-01-02,Meghnaghat 450 MW CCPP (MPL),IPP,2*150+1*150,450.0,450.0,280.0,9282500.0,-
2025-01-02,Meghnaghat CCPP(Summit),IPP,2*110+1*110,330.0,335.0,0.0,0.0,-
2025-01-02,Meghnaghat CCPP(Summit)-2,IPP,0,0.0,583.0,0.0,0.0,Gas shortage
2025-01-02,Mirsharai 150 MW,IPP,18.5*9,166.5,159.86,0.0,0.0,-
2025-01-02,Mongla Orion 100 MW Solar PP,IPP,100,100.0,100.0,0.0,465840.0,Default availability set by nldc
2025-01-02,Mymensingh 200 MW PP (United),IPP,9.78*21,205.38,200.0,65.0,554400.0,-
2025-01-02,Nababganj 55 MW PP (Southern power ),IPP,19.3*3,57.9,55.0,0.0,0.0,Default availability set by nldc
2025-01-02,Natore 52 MW PP (Rajlanka),IPP,6*8.92,53.52,52.0,0.0,0.0,Substation problem
2025-01-02,Pabna Solar 100 MW,IPP,0,0.0,100.0,0.0,508680.0,Default availability set by nldc
2025-01-02,Patenga 50MW PP (Baraka),IPP,8*6.98,55.84,50.0,33.0,181920.0,Default availability set by nldc
2025-01-02,Payra 1320 MW,BCPCL,2*622,1244.0,1244.0,622.0,12212363.64,Partial Shutdown due to maintenance
2025-01-02,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,0.0,0.0,Low gas pressure
2025-01-02,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1234.0,1235.0,24356360.0,-
2025-01-02,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,0.0,0.0,-
2025-01-02,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2025-01-02,Raozan 25 MW PP,IPP,3*8.9,26.7,25.0,0.0,0.0,-
2025-01-02,Rupganj 33 MW PP(Summit),IPP,4*8.73,34.92,33.0,12.0,416900.0,Low gas pressure
2025-01-02,Rupsha 105 MW PP (Orion rupsha),IPP,6*18.445,110.67,105.0,0.0,0.0,Liquid fuel shortage
2025-01-02,SS Power,IPP,2*660,1320.0,1320.0,612.0,11939999.0,Partial Shutdown due to maintenance
2025-01-02,Saidpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,Default availability set by nldc
2025-01-02,Santahar 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,0.0,0.0,-
2025-01-02,Sarishabari 3 MW Solar Plant,IPP,0,0.0,3.0,0.0,1550.0,Default availability set by nldc
2025-01-02,Shahjahanulla 25 MW PP,"SIPP,REB",3*9.34,28.02,25.0,0.0,0.0,Default availability set by nldc
2025-01-02,Shahjibazar 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Default availability set by nldc
2025-01-02,Shahjibazar 86MW PP (Shahjibazar),RPP,32*2.90,92.8,86.0,42.0,880320.0,-
2025-01-02,Shahjibazar GTPP Unit- 8 & 9,PDB,2*35,70.0,66.0,0.0,0.0,Default availability set by nldc
2025-01-02,Shajibazar 330 MW CCPP,PDB,3*110,330.0,330.0,0.0,0.0,Default availability set by nldc
2025-01-02,Siddhirganj 335 MW CCPP,EGCB,1*217+118,217.0,335.0,0.0,0.0,Gas shortage
2025-01-02,Siddhirgonj 2*120 MW GTPP,EGCB,2*105,210.0,210.0,0.0,0.0,-
2025-01-02,Siddhirgonj 210 MW TPP,PDB,1*210,210.0,115.0,0.0,0.0,Under Major Overhauling
2025-01-02,Sikalbaha 105 MW PP (Baraka Sikalbaha),IPP,6*17.5,105.0,105.0,17.0,58545.0,Bill delay and high diff. of USD exchange rate
2025-01-02,Sikalbaha 225MW CCPP,PDB,1*150+1*75,225.0,225.0,226.0,5334378.0,Default availability set by nldc
2025-01-02,Sikalbaha Peaking GT,PDB,1*150,150.0,150.0,0.0,0.0,Generator Problem
2025-01-02,Sirajganj 68 MW Solar Park,IPP,0,0.0,68.0,0.0,45000.0,Default availability set by nldc
2025-01-02,Sirajgonj 225MW CCPP Unit-1,NWPGCL,1*150+1*75,225.0,214.0,180.0,3882818.0,Gas shortage
2025-01-02,Sirajgonj 225MW CCPP Unit-2,NWPGCL,1*150+1*75,225.0,220.0,162.0,4016045.0,Gas shortage
2025-01-02,Sirajgonj 225MW CCPP Unit-3,NWPGCL,1*141,141.0,220.0,169.0,4184791.0,Gas shortage
2025-01-02,Sirajgonj 400 MW CCPP Unit-4,NWPGCL,1*282+1*132,414.0,414.0,0.0,0.0,Default availability set by nldc
2025-01-02,Sirajgonj 6.55 MW Solar,NWPGCL,0,0.0,6.09,0.0,3300.0,Default availability set by nldc
2025-01-02,Sonagazi 75 MW (AC) Solar Power Plant,EGCB,0,0.0,75.0,0.0,166018.0,Default availability set by nldc
2025-01-02,Spectra Solar Plant Ltd.,IPP,0,0.0,35.0,0.0,35535.0,Default availability set by nldc
2025-01-02,Sreepur 150 MW PP,PDB-RPCL,9*18,162.0,150.0,0.0,0.0,Default availability set by nldc
2025-01-02,Summit Power Ashulia,IPP,0,0.0,33.75,16.0,367800.0,Low gas pressure
2025-01-02,Summit Power Madhabdi,IPP,3*3.67+4*8.73,45.93,23.0,18.0,494640.0,Default availability set by nldc
2025-01-02,Sutiakhali 50 MW Solar PP,IPP,0,0.0,50.0,0.0,88470.0,Default availability set by nldc
2025-01-02,Sylhet 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,Default availability set by nldc
2025-01-02,Sylhet 225 MW CCPP,PDB,1*142+1*89,231.0,231.0,207.0,5276550.0,-
2025-01-02,Sympa Solar Power 8 MW,IPP,0,0.0,8.0,0.0,20892.0,Default availability set by nldc
2025-01-02,Tangail Palli Power Gen 22 MW,IPP,4*6.7,26.8,22.0,22.0,278640.0,Ready to Dispatch as per NLDC Demand.
2025-01-02,Teesta Solar Limited,BCPCL,0,0.0,200.0,0.0,185040.0,Default availability set by nldc
2025-01-02,Teknaf 20MW PP (Solartech),IPP,0,0.0,20.0,0.0,98145.0,Default availability set by nldc
2025-01-02,Titas 50 MW Peaking PP,PDB,6*8.92,53.52,52.0,0.0,0.0,machine problem
2025-01-02,Tongi 80 MW GTPP,PDB,1* 105,105.0,105.0,0.0,0.0,Default availability set by nldc
2025-01-02,Ullapara 11 MW PP (Summit),"SIPP,REB",4*2.90,11.6,11.0,11.0,156582.0,Default availability set by nldc
2025-01-02,Unique Meghnaghat Power Limited (UMPL),IPP,0,0.0,584.0,320.0,5230454.0,Machine Problem
2025-01-02,United Payra Power Ltd.,IPP,8*18.5+1*9.5,157.5,150.0,108.0,296400.0,-
2025-01-03,Adani Power Jharkhanda Ltd,Import,2*673,1346.0,1347.54,754.0,12822198.0,Default availability set by nldc
2025-01-03,Amnura 50 MW PP(Sinha),QRPP,7*7.79,54.53,35.09,0.0,0.0,Default availability set by nldc
2025-01-03,Anlima Energy Ltd.,IPP,6*21.2,127.2,116.0,0.0,0.0,Liquid fuel shortage
2025-01-03,Anwara 300 MW PP (United),IPP,17*17+24,289.0,300.0,0.0,32618.0,Default availability set by nldc
2025-01-03,Ashuganj 150MW PP (Midland),IPP,23X7.015,161.345,150.0,0.0,0.0,Default availability set by nldc
2025-01-03,Ashuganj 195 MW PP (APSCL-United),IPP,20X9.73+1X16,210.6,195.0,185.0,3178182.0,-
2025-01-03,Ashuganj 420 MW CCPP(East),APSCL,284*1+116*1,400.0,400.0,0.0,0.0,-
2025-01-03,Ashuganj 450 MW CCPP(North),APSCL,1*360,360.0,356.15,325.0,7889500.0,FGMO
2025-01-03,Ashuganj 450 MW CCPP(South),APSCL,1*360,360.0,360.0,0.0,0.0,-
2025-01-03,Ashuganj 51 MW PP (Midland),IPP,6X9.34,56.04,51.0,10.0,1206302.0,Default availability set by nldc
2025-01-03,Ashuganj 55 MW PP (Precision),QRPP,15*4,60.0,55.0,13.0,376800.0,-
2025-01-03,Ashuganj CCPP 225 MW,APSCL,1X142+1X75,217.0,221.0,194.0,4647000.0,FGMO
2025-01-03,Ashuganj TSK 50 MW PP,APSCL,14*3.96,55.44,45.0,33.0,775512.0,-
2025-01-03,Baghabari 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Default availability set by nldc
2025-01-03,Baghabari 50 MW Peaking PP,PDB,6*8.9,53.4,52.0,0.0,0.0,Default availability set by nldc
2025-01-03,Baghabari 71 MW GTPP,PDB,1X71,71.0,71.0,0.0,0.0,Default availability set by nldc
2025-01-03,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,0.0,0.0,Default availability set by nldc
2025-01-03,Barapukuria 275 MW TPP Unit-3,PDB,1*275,275.0,274.0,204.0,4973000.0,machine problem
2025-01-03,Barapukuria TPP Unit-1 & 2,PDB,1*125+1*125,250.0,170.0,73.0,1746327.0,Machine Problem
2025-01-03,Barisal 1 MW Solar Plant,IPP,0,0.0,1.0,0.0,974.0,Default availability set by nldc
2025-01-03,Barisal 110 MW PP (Summit ),IPP,7X17.076,119.532,110.0,0.0,0.0,Default availability set by nldc
2025-01-03,Barisal 307 MW,BCPCL,307X1,307.0,307.0,307.0,4778000.0,-
2025-01-03,Bera 70 MW Peaking PP,PDB,9*8.29,74.61,71.0,0.0,0.0,Default availability set by nldc
2025-01-03,Bhairob 54.5 MW,IPP,3*18.2,54.6,54.5,0.0,0.0,Default availability set by nldc
2025-01-03,Bheramara (HVDC ),Import,2X500,1000.0,1000.0,628.0,17874909.0,Default availability set by nldc
2025-01-03,Bheramara 410 MW CCPP,NWPGCL,1X278+1X132,410.0,410.0,241.0,5538528.0,Gas shortage
2025-01-03,Bheramara GTPP Unit-3,PDB,1X20,20.0,16.0,0.0,0.0,Default availability set by nldc
2025-01-03,Bhola 225 MW CCPP,PDB,2X63+1X68,194.0,194.0,40.0,1791000.0,GT-02 air filter change
2025-01-03,Bhola 33 MW PP (Venture),NENP,1X34.50,34.5,40.0,7.0,134296.0,-
2025-01-03,Bhola Nutan Biddut BD LTD,IPP,2*110,220.0,220.0,220.0,5082450.0,MVAR Subjected to Grid Voltage
2025-01-03,Bibiana-II 341 MW CCPP (Summit),IPP,1*222+1*119,341.0,341.0,0.0,0.0,Plant shutdown as per NLDC requirement.
2025-01-03,Bibiyana South 400 MW,PDB,1*400,400.0,383.0,358.0,7131900.0,FGMO
2025-01-03,Bibiyana-III 400 MW CCPP,PDB,285*1+134*1,419.0,400.0,374.0,9071000.0,FGMO not available
2025-01-03,Chandpur 115(Doreen),IPP,4*18.5+2*22.5,119.0,115.0,0.0,13440.0,Default availability set by nldc
2025-01-03,Chandpur 150 MW CCPP,PDB,1*106+1*57,163.0,163.0,0.0,0.0,-
2025-01-03,Chandpur 200MW (Desh energy),IPP,12*18.4,220.8,200.0,0.0,0.0,Default availability set by nldc
2025-01-03,Chapainawabganj 100 MW Peaking PP,PDB,12*8.924,107.088,104.0,0.0,0.0,Default availability set by nldc
2025-01-03,Chattogram 108 MW PP (ECPV),IPP,16*7,112.0,108.0,0.0,0.0,Liquid fuel shortage
2025-01-03,Chattogram TPP,PDB,1*210+1*210,420.0,360.0,0.0,0.0,Both units are under maintenance
2025-01-03,Chowmuhani 113 MW,IPP,12*9.78+2*3.1,123.56,113.0,0.0,103320.0,Default availability set by nldc
2025-01-03,Confidence Power Bogura Unit-1 113 MW,IPP,6*18.55,111.3,113.0,0.0,0.0,Liquid fuel shortage
2025-01-03,Cox's Bazar Wind,PDB,0,0.0,66.0,10.0,122400.0,Default availability set by nldc
2025-01-03,Cumilla 25 MW PP (Summit),"SIPP,REB",3*3.67+2*6.97,24.95,25.0,17.0,376040.0,Machine Under Maintenance
2025-01-03,Dohazari -Kalaish 100 MW Peaking,PDB,6*17,102.0,102.0,0.0,0.0,Default availability set by nldc
2025-01-03,Energypac Power Venture Thakurgaon Ltd.,IPP,0,0.0,115.0,0.0,44406.0,Default availability set by nldc
2025-01-03,Faridpur 50 MW Peaking PP,PDB,8*6.89,55.12,54.0,0.0,0.0,Default availability set by nldc
2025-01-03,Fenchuganj 44MW (Energyprima),NENP,12*3.3+5*2,49.6,50.0,0.0,0.0,-
2025-01-03,Fenchugonj CCPP Phase-1,PDB,2*32+1*33,97.0,70.0,0.0,0.0,Default availability set by nldc
2025-01-03,Fenchugonj CCPP Phase-2,PDB,2*35+1*35,105.0,90.0,0.0,0.0,Default availability set by nldc
2025-01-03,Feni Lanka Power,IPP,7*18.415+1*9.78,138.685,114.0,0.0,0.0,Default availability set by nldc
2025-01-03,Gagnagar 102 MW PP (Digital Power),IPP,12*8.924,107.088,102.0,0.0,0.0,Default availability set by nldc
2025-01-03,Gazipur 100 MW PP,RPCL,6*17.5,105.0,105.0,0.0,427200.0,Default availability set by nldc
2025-01-03,Gazipur 52 MW PP,RPCL,6*8.9,53.4,52.0,0.0,156480.0,Default availability set by nldc
2025-01-03,Ghorasal 365 MW CCPP Unit-7,PDB,1*243+1*122,365.0,365.0,0.0,0.0,HGPI Maintenance Work is going on.
2025-01-03,Ghorasal Repowered CCPP Unit-3,PDB,1*260,260.0,260.0,0.0,0.0,GT is under maintenance
2025-01-03,Ghorasal Repowered CCPP Unit-4,PDB,1*210,210.0,234.58,0.0,0.0,-
2025-01-03,Ghorasal TPP Unit-5,PDB,1*210,210.0,190.0,0.0,0.0,Default availability set by nldc
2025-01-03,Ghorashal 108 MW PP (Regent),IPP,34*3.35,113.9,108.0,0.0,0.0,"Demand ""0"" due to gas shortage"
2025-01-03,Gopalganj 100 MW Peaking PP,PDB,16*6.98,111.68,109.0,0.0,0.0,Default availability set by nldc
2025-01-03,HVDC(Nepal),Import,1*40,40.0,40.0,0.0,0.0,Default availability set by nldc
2025-01-03,Haripur 360 MW CCPP (HPL),IPP,1*235+1*125,360.0,360.0,0.0,0.0,-
2025-01-03,Haripur 412 MW CCPP,EGCB,1*273+1*139,412.0,412.0,300.0,7002000.0,-
2025-01-03,Haripur GTPP,"SBU,PDB",32*2,64.0,20.0,0.0,0.0,Default availability set by nldc
2025-01-03,Hathazari 100 MW peaking PP,PDB,11*8.9,97.9,98.0,0.0,0.0,Default availability set by nldc
2025-01-03,Hobiganj 11MW PP Cofidence-E,"SIPP,REB",4*2.90,11.6,11.0,0.0,29328.0,Default availability set by nldc
2025-01-03,Import (Tripura),Import,0,0.0,160.0,58.0,1230720.0,Default availability set by nldc
2025-01-03,Intraco Solar 30 MW,IPP,1*30,30.0,30.0,0.0,160073.0,Default availability set by nldc
2025-01-03,JERA Meghnaghat Power Limited,IPP,250*2+268,500.0,718.0,0.0,0.0,Default availability set by nldc
2025-01-03,Jamalpur 115 MW PP (United),IPP,9.78*12,117.36,115.0,55.0,612000.0,Default availability set by nldc
2025-01-03,Jangalia 52 MW PP (Lakdanavi),IPP,6*8.92,53.52,52.2,0.0,0.0,Default availability set by nldc
2025-01-03,Jodiac Power,IPP,3*18.55+1*3.6,59.25,54.36,0.0,46527.0,Default availability set by nldc
2025-01-03,Juldah 100 MW PP Unit-3 (Acorn),IPP,8*13.5,108.0,100.0,0.0,0.0,Default availability set by nldc
2025-01-03,Juldah unit-2 (Acorn),IPP,8*13.6,108.8,100.0,0.0,5760.0,Default availability set by nldc
2025-01-03,Kamalaghat 54 MW PP(Banco Energy),IPP,3*18,54.0,54.0,0.0,0.0,Default availability set by nldc
2025-01-03,Kanchan Purbachal Power Generation Ltd.,IPP,18.4*3,55.2,36.09,0.0,75600.0,Alternator-03 under maintenace
2025-01-03,Kaptai 7 MW Solar PP,PDB,0,0.0,7.0,0.0,16078.0,Default availability set by nldc
2025-01-03,"Karnaphuli Hydro PP Unit-1,2,3,4, 5",PDB,2*40+3*50,230.0,230.0,26.0,622520.0,Default availability set by nldc
2025-01-03,Karnaphuli Power Ltd.,IPP,18.415*6+6.5,110.49,110.0,0.0,0.0,Default availability set by nldc
2025-01-03,Katakhali 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,0.0,0.0,Default availability set by nldc
2025-01-03,Katpotti 52 MW PP (Sinha),IPP,7*7.9,55.3,0.0,0.0,0.0,-
2025-01-03,Keraniganj 100 MW PP (Powerpac),QRPP,8*13.45,107.6,20.0,0.0,0.0,Default availability set by nldc
2025-01-03,Khulna 225 MW CCPP,NWPGCL,1X150+1X75,225.0,230.0,0.0,0.0,Default availability set by nldc
2025-01-03,Khulna 330 MW CCPP,PDB,1*220+1*110,330.0,336.0,0.0,0.0,Default availability set by nldc
2025-01-03,Kodda 149 MW PP Unit-1 (Summit),IPP,8*18.45+8.97,147.6,149.0,0.0,0.0,Default availability set by nldc
2025-01-03,Kodda 150 MW PP B-R,PDB-RPCL,9*17.06,153.54,149.0,0.0,172320.0,Default availability set by nldc
2025-01-03,Kodda 300 MW PP Unit-2 (Summit),IPP,18*17.06,307.08,300.0,0.0,0.0,Default availability set by nldc
2025-01-03,Kushiara 163 MW CCPP (KP),IPP,1*109+1*54,163.0,163.0,163.0,3566045.0,-
2025-01-03,Madanganj-55 MW PP(Summit),IPP,3*17+1*11.3,62.3,55.0,0.0,0.0,Default availability set by nldc
2025-01-03,Madhumati 100 MW PP,NWPGCL,6*18,108.0,105.0,0.0,0.0,Liquid fuel shortage
2025-01-03,"Malancha, Ctg. EPZ (United)",IPP,5*8.73+3*9.34,71.67,33.0,26.0,760800.0,Default availability set by nldc
2025-01-03,Manikganj 55 MW PP (Northern),IPP,19.3*3,57.9,55.0,0.0,0.0,Default availability set by nldc
2025-01-03,Manikgonj 162MW PP(MPGL),IPP,9*18,162.0,162.0,0.0,36000.0,Default availability set by nldc
2025-01-03,Maona 33 MW PP(Summit),IPP,4*8.73,34.92,33.0,16.0,449640.0,Default availability set by nldc
2025-01-03,Matarbari 2*600 MW (CPGCBL),CPGCL,2*600,1200.0,1150.0,575.0,11803636.36,U1 S/D 09/Oct/24 (Maintenance Work)
2025-01-03,Meghnaghat 104 MW PP (OPCL),IPP,6*18.5,111.0,104.0,0.0,0.0,Liquid fuel shortage
2025-01-03,Meghnaghat 450 MW CCPP (MPL),IPP,2*150+1*150,450.0,450.0,420.0,9008000.0,-
2025-01-03,Meghnaghat CCPP(Summit),IPP,2*110+1*110,330.0,335.0,0.0,0.0,-
2025-01-03,Meghnaghat CCPP(Summit)-2,IPP,0,0.0,583.0,0.0,0.0,Gas shortage
2025-01-03,Mirsharai 150 MW,IPP,18.5*9,166.5,159.86,0.0,0.0,Default availability set by nldc
2025-01-03,Mongla Orion 100 MW Solar PP,IPP,100,100.0,100.0,0.0,132480.0,Default availability set by nldc
2025-01-03,Mymensingh 200 MW PP (United),IPP,9.78*21,205.38,200.0,55.0,444000.0,Default availability set by nldc
2025-01-03,Nababganj 55 MW PP (Southern power ),IPP,19.3*3,57.9,55.0,0.0,0.0,Default availability set by nldc
2025-01-03,Natore 52 MW PP (Rajlanka),IPP,6*8.92,53.52,52.0,0.0,0.0,Substation problem
2025-01-03,Pabna Solar 100 MW,IPP,0,0.0,100.0,0.0,458830.0,Default availability set by nldc
2025-01-03,Patenga 50MW PP (Baraka),IPP,8*6.98,55.84,50.0,0.0,17760.0,Default availability set by nldc
2025-01-03,Payra 1320 MW,BCPCL,2*622,1244.0,1244.0,590.0,10919272.73,Partial Shutdown due to maintenance
2025-01-03,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,0.0,0.0,Low gas pressure
2025-01-03,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1234.0,1193.0,21934540.0,-
2025-01-03,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,0.0,0.0,Default availability set by nldc
2025-01-03,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,Default availability set by nldc
2025-01-03,Raozan 25 MW PP,IPP,3*8.9,26.7,25.0,0.0,0.0,Default availability set by nldc
2025-01-03,Rupganj 33 MW PP(Summit),IPP,4*8.73,34.92,33.0,19.0,400800.0,Default availability set by nldc
2025-01-03,Rupsha 105 MW PP (Orion rupsha),IPP,6*18.445,110.67,105.0,0.0,0.0,Liquid fuel shortage
2025-01-03,SS Power,IPP,2*660,1320.0,1320.0,512.0,10810908.0,Partial Shutdown due to maintenance
2025-01-03,Saidpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,Default availability set by nldc
2025-01-03,Santahar 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,0.0,0.0,Default availability set by nldc
2025-01-03,Sarishabari 3 MW Solar Plant,IPP,0,0.0,3.0,0.0,5950.0,Default availability set by nldc
2025-01-03,Shahjahanulla 25 MW PP,"SIPP,REB",3*9.34,28.02,25.0,0.0,0.0,Default availability set by nldc
2025-01-03,Shahjibazar 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Default availability set by nldc
2025-01-03,Shahjibazar 86MW PP (Shahjibazar),RPP,32*2.90,92.8,86.0,11.0,836160.0,-
2025-01-03,Shahjibazar GTPP Unit- 8 & 9,PDB,2*35,70.0,66.0,0.0,0.0,Default availability set by nldc
2025-01-03,Shajibazar 330 MW CCPP,PDB,3*110,330.0,330.0,0.0,0.0,Default availability set by nldc
2025-01-03,Siddhirganj 335 MW CCPP,EGCB,1*217+118,217.0,335.0,0.0,0.0,Gas shortage
2025-01-03,Siddhirgonj 2*120 MW GTPP,EGCB,2*105,210.0,210.0,0.0,0.0,-
2025-01-03,Siddhirgonj 210 MW TPP,PDB,1*210,210.0,115.0,0.0,0.0,Under Major Overhauling
2025-01-03,Sikalbaha 105 MW PP (Baraka Sikalbaha),IPP,6*17.5,105.0,105.0,0.0,0.0,Bill delay and high diff. of USD exchange rate
2025-01-03,Sikalbaha 225MW CCPP,PDB,1*150+1*75,225.0,225.0,185.0,5319989.0,-
2025-01-03,Sikalbaha Peaking GT,PDB,1*150,150.0,150.0,0.0,0.0,Default availability set by nldc
2025-01-03,Sirajganj 68 MW Solar Park,IPP,0,0.0,68.0,0.0,213000.0,Default availability set by nldc
2025-01-03,Sirajgonj 225MW CCPP Unit-1,NWPGCL,1*150+1*75,225.0,214.0,176.0,3855636.0,Gas shortage
2025-01-03,Sirajgonj 225MW CCPP Unit-2,NWPGCL,1*150+1*75,225.0,220.0,176.0,3622945.0,Gas shortage
2025-01-03,Sirajgonj 225MW CCPP Unit-3,NWPGCL,1*141,141.0,220.0,184.0,4134118.0,Gas shortage
2025-01-03,Sirajgonj 400 MW CCPP Unit-4,NWPGCL,1*282+1*132,414.0,414.0,0.0,0.0,-
2025-01-03,Sirajgonj 6.55 MW Solar,NWPGCL,0,0.0,6.09,0.0,17340.0,Default availability set by nldc
2025-01-03,Sonagazi 75 MW (AC) Solar Power Plant,EGCB,0,0.0,75.0,0.0,92000.0,-
2025-01-03,Spectra Solar Plant Ltd.,IPP,0,0.0,35.0,0.0,99149.0,Default availability set by nldc
2025-01-03,Sreepur 150 MW PP,PDB-RPCL,9*18,162.0,150.0,0.0,0.0,Default availability set by nldc
2025-01-03,Summit Power Ashulia,IPP,0,0.0,33.75,12.0,285600.0,Low gas pressure
2025-01-03,Summit Power Madhabdi,IPP,3*3.67+4*8.73,45.93,23.0,22.0,417960.0,Default availability set by nldc
2025-01-03,Sutiakhali 50 MW Solar PP,IPP,0,0.0,50.0,0.0,139560.0,Default availability set by nldc
2025-01-03,Sylhet 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,Default availability set by nldc
2025-01-03,Sylhet 225 MW CCPP,PDB,1*142+1*89,231.0,231.0,213.0,4285800.0,-
2025-01-03,Sympa Solar Power 8 MW,IPP,0,0.0,8.0,0.0,31167.24,Default availability set by nldc
2025-01-03,Tangail Palli Power Gen 22 MW,IPP,4*6.7,26.8,22.0,22.0,44400.0,Ready to Dispatch as per NLDC Demand.
2025-01-03,Teesta Solar Limited,BCPCL,0,0.0,200.0,0.0,9568800.0,Default availability set by nldc
2025-01-03,Teknaf 20MW PP (Solartech),IPP,0,0.0,20.0,0.0,93015.0,Default availability set by nldc
2025-01-03,Titas 50 MW Peaking PP,PDB,6*8.92,53.52,52.0,0.0,0.0,machine problem
2025-01-03,Tongi 80 MW GTPP,PDB,1* 105,105.0,105.0,0.0,0.0,Default availability set by nldc
2025-01-03,Ullapara 11 MW PP (Summit),"SIPP,REB",4*2.90,11.6,11.0,11.0,161082.0,Default availability set by nldc
2025-01-03,Unique Meghnaghat Power Limited (UMPL),IPP,0,0.0,584.0,205.0,2100909.0,-
2025-01-03,United Payra Power Ltd.,IPP,8*18.5+1*9.5,157.5,150.0,0.0,19200.0,Default availability set by nldc
2025-01-04,Adani Power Jharkhanda Ltd,Import,2*673,1346.0,1347.54,756.57,13373818.0,Default availability set by nldc
2025-01-04,Amnura 50 MW PP(Sinha),QRPP,7*7.79,54.53,35.09,0.0,0.0,Default availability set by nldc
2025-01-04,Anlima Energy Ltd.,IPP,6*21.2,127.2,116.0,53.0,214527.0,Liquid fuel shortage
2025-01-04,Anwara 300 MW PP (United),IPP,17*17+24,289.0,300.0,49.0,188182.0,Default availability set by nldc
2025-01-04,Ashuganj 150MW PP (Midland),IPP,23X7.015,161.345,150.0,122.0,496800.0,Default availability set by nldc
2025-01-04,Ashuganj 195 MW PP (APSCL-United),IPP,20X9.73+1X16,210.6,195.0,185.0,3194909.0,Default availability set by nldc
2025-01-04,Ashuganj 420 MW CCPP(East),APSCL,284*1+116*1,400.0,400.0,0.0,0.0,Default availability set by nldc
2025-01-04,Ashuganj 450 MW CCPP(North),APSCL,1*360,360.0,356.15,0.0,4704800.0,FGMO
2025-01-04,Ashuganj 450 MW CCPP(South),APSCL,1*360,360.0,360.0,0.0,0.0,Under Maintenance
2025-01-04,Ashuganj 51 MW PP (Midland),IPP,6X9.34,56.04,51.0,51.0,962186.0,Default availability set by nldc
2025-01-04,Ashuganj 55 MW PP (Precision),QRPP,15*4,60.0,55.0,29.0,564000.0,Default availability set by nldc
2025-01-04,Ashuganj CCPP 225 MW,APSCL,1X142+1X75,217.0,221.0,196.0,4599000.0,FGMO
2025-01-04,Ashuganj TSK 50 MW PP,APSCL,14*3.96,55.44,45.0,33.0,638568.0,-
2025-01-04,Baghabari 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Machine Under Maintenance
2025-01-04,Baghabari 50 MW Peaking PP,PDB,6*8.9,53.4,52.0,0.0,0.0,Default availability set by nldc
2025-01-04,Baghabari 71 MW GTPP,PDB,1X71,71.0,71.0,0.0,0.0,Gas shortage
2025-01-04,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,0.0,0.0,Default availability set by nldc
