date,plant,producer,units,installed_mw,present_mw,peak_mw,energy_kwh,remarks
2026-08-25,Bagura 113 MW PP (Confidence)-1,IPP,6*18.55,111.3,113.0,55.0,403776.0,Liquid fuel shortage
2026-08-25,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,70.0,821184.0,Liquid fuel shortage
2026-08-25,Barapukuria 275 MW TPP Unit-3,PDB,1*275,275.0,274.0,157.0,3887000.0,Machine Problem
2026-08-25,Barapukuria TPP Unit-1 & 2,PDB,1*125+1*125,250.0,170.0,50.0,1194327.0,Machine Problem
2026-08-25,Barisal 1 MW Solar Plant,IPP,0,0.0,1.0,0.0,3034.0,-
2026-08-25,Barisal 110 MW PP (Summit ),IPP,7X17.076,119.532,110.0,32.0,328224.0,Liquid fuel shortage
2026-08-25,Barisal 307 MW,BCPCL,307X1,307.0,307.0,200.0,4844000.0,-
2026-08-25,Bera 70 MW Peaking PP,PDB,9*8.29,74.61,71.0,0.0,0.0,Engine Problem
2026-08-25,Bhairob 54.5 MW,IPP,3*18.2,54.6,54.5,17.0,165240.0,Liquid fuel shortage
2026-08-25,Bheramara (HVDC ),Import,2X500,1000.0,1000.0,764.0,21192727.0,-
2026-08-25,Bheramara 410 MW CCPP,NWPGCL,1X278+1X132,410.0,410.0,0.0,0.0,Gas shortage
2026-08-25,Bheramara GTPP Unit-3,PDB,1X20,20.0,16.0,0.0,0.0,Contract Expired
2026-08-25,Bhola 225 MW CCPP,PDB,2X63+1X68,194.0,194.0,117.0,2783000.0,Partial Shutdown of STG
2026-08-25,Bhola 33 MW PP (Venture),NENP,1X34.50,34.5,11.04,0.0,0.0,Contract Expired
2026-08-25,Bhola Nutan Biddut BD LTD,IPP,2*75+1*75,225.0,220.0,220.0,5140830.0,MVAR Subjected to Grid Voltage
2026-08-25,Bibiana-II 341 MW CCPP (Summit),IPP,1*222+1*119,341.0,341.0,246.0,6115000.0,FGMO
2026-08-25,Bibiyana South 400 MW,PDB,1*400,400.0,383.0,400.0,8221100.0,-
2026-08-25,Bibiyana-III 400 MW CCPP,PDB,285*1+134*1,419.0,400.0,356.0,9250000.0,FGMO
2026-08-25,Chandpur 115(Doreen),IPP,4*18.5+2*22.5,119.0,115.0,75.0,1302720.0,Liquid fuel shortage
2026-08-25,Chandpur 150 MW CCPP,PDB,1*106+1*57,163.0,163.0,138.0,3235931.0,STG Under Maintenance
2026-08-25,Chandpur 200MW (Desh energy),IPP,12*18.4,220.8,200.0,186.0,3096000.0,FGMO
2026-08-25,Chapainawabganj 100 MW Peaking PP,PDB,12*8.924,107.088,104.0,100.0,616720.0,Liquid fuel shortage
2026-08-25,Chattogram 108 MW PP (ECPV),IPP,16*7,112.0,95.104,63.0,1080000.0,Liquid fuel shortage
2026-08-25,Chattogram TPP,PDB,1*210+1*210,420.0,360.0,0.0,0.0,Gas shortage
2026-08-25,Chowmuhani 113 MW,IPP,12*9.78+2*3.1,123.56,113.0,28.0,176400.0,Liquid fuel shortage
2026-08-25,Cox's Bazar Wind,PDB,22*3,66.0,60.0,12.0,283680.0,-
2026-08-25,Cumilla 25 MW PP (Summit),"SIPP,REB",3*3.67+2*6.97,24.95,25.0,19.0,441150.0,-
2026-08-25,Dohazari -Kalaish 100 MW Peaking,PDB,6*17,102.0,102.0,50.0,535436.0,Liquid fuel shortage
2026-08-25,Energypac Power Venture Thakurgaon Ltd.,IPP,0,0.0,115.0,108.0,2547577.0,-
2026-08-25,Faridpur 50 MW Peaking PP,PDB,8*6.89,55.12,54.0,31.0,268320.0,Engine Problem
2026-08-25,Fenchugonj CCPP Phase-1,PDB,2*32+1*33,97.0,90.0,41.0,958000.0,ps availability is less
2026-08-25,Fenchugonj CCPP Phase-2,PDB,2*35+1*35,105.0,90.0,30.0,714360.0,Gas shortage
2026-08-25,Feni Lanka Power,IPP,7*18.415+1*9.78,138.685,114.0,101.0,2172840.0,FGMO
2026-08-25,Gagnagar 102 MW PP (Digital Power),IPP,12*8.924,107.088,102.0,0.0,0.0,Liquid fuel shortage
2026-08-25,Gazipur 100 MW PP,RPCL,6*17.5,105.0,105.0,105.0,2440320.0,Fuel Oil (HFO) Shortage
2026-08-25,Gazipur 52 MW PP,RPCL,6*8.9,53.4,52.194,50.0,1068480.0,Liquid fuel shortage
2026-08-25,Ghorasal 365 MW CCPP Unit-7,PDB,1*243+1*122,365.0,365.0,0.0,0.0,Gas shortage
2026-08-25,Ghorasal Repowered CCPP Unit-3,PDB,1*260,260.0,260.0,0.0,0.0,GT is under maintenance
2026-08-25,Ghorasal Repowered CCPP Unit-4,PDB,1*210,210.0,240.0,0.0,0.0,Gas shortage
2026-08-25,Ghorasal TPP Unit-5,PDB,1*210,210.0,190.0,0.0,0.0,Gas shortage
2026-08-25,Ghorashal 108 MW PP (Regent),IPP,34*3.35,113.9,100.22,0.0,0.0,Gas (RMS) problem
2026-08-25,Gopalganj 100 MW Peaking PP,PDB,16*6.98,111.68,109.0,44.0,368000.0,Liquid fuel shortage
2026-08-25,HVDC(Nepal),Import,1*40,40.0,40.0,38.0,912000.0,-
2026-08-25,Haripur 360 MW CCPP (HPL),IPP,1*235+1*125,360.0,0.0,0.0,0.0,Contract Expired
2026-08-25,Haripur 412 MW CCPP,EGCB,1*273+1*139,412.0,412.0,377.0,8859600.0,AGC
2026-08-25,Haripur GTPP,"SBU,PDB",32*2,64.0,20.0,0.0,0.0,-
2026-08-25,Hathazari 100 MW peaking PP,PDB,11*8.9,97.9,98.0,30.0,451632.0,Liquid fuel shortage
2026-08-25,Import (Tripura),Import,0,0.0,160.0,154.0,3360960.0,-
2026-08-25,Intraco Solar 30 MW,IPP,1*30,30.0,30.0,0.0,144554.0,-
2026-08-25,JERA Meghnaghat Power Limited,IPP,250*2+268,500.0,718.0,213.0,5944710.0,-
2026-08-25,Jamalpur 115 MW PP (United),IPP,9.78*12,117.36,115.0,78.0,1622400.0,Liquid fuel shortage
2026-08-25,Jangalia 52 MW PP (Lakdanavi),IPP,6*8.92,53.52,52.2,52.2,949603.0,-
2026-08-25,Jodiac Power,IPP,3*18.55+1*3.6,59.25,54.363,54.36,331940.0,-
2026-08-25,Juldah 100 MW PP Unit-3 (Acorn),IPP,8*13.5,108.0,100.0,37.0,399360.0,Liquid fuel shortage
2026-08-25,Juldah unit-2 (Acorn),IPP,8*13.6,108.8,100.0,25.0,354240.0,Liquid fuel shortage
2026-08-25,Kamalaghat 54 MW PP(Banco Energy),IPP,3*18,54.0,53.97,54.0,658080.0,-
2026-08-25,Kanchan Purbachal Power Generation Ltd.,IPP,18.4*3,55.2,55.0,35.0,600480.0,Liquid fuel shortage
2026-08-25,Kaptai 7 MW Solar PP,PDB,0,0.0,6.0,0.0,22680.0,-
2026-08-25,"Karnaphuli Hydro PP Unit-1,2,3,4, 5",PDB,2*40+3*50,230.0,230.0,222.0,5329967.0,-
2026-08-25,Karnaphuli Power Ltd.,IPP,18.415*6+6.5,110.49,110.0,103.0,2575200.0,FGMO
2026-08-25,Katakhali 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,20.0,427492.0,Partial Shutdown due to maintenance
2026-08-25,Khulna 225 MW CCPP,NWPGCL,1X150+1X75,225.0,230.0,0.0,0.0,-
2026-08-25,Khulna 330 MW CCPP,PDB,1*220+1*110,330.0,336.0,0.0,0.0,-
2026-08-25,Kodda 149 MW PP Unit-1 (Summit),IPP,8*18.45+8.97,147.6,149.0,149.0,1452240.0,-
2026-08-25,Kodda 150 MW PP BRPL,PDB-RPCL,9*17.06,153.54,149.36,136.0,3211200.0,Liquid fuel shortage
2026-08-25,Kodda 300 MW PP Unit-2 (Summit),IPP,18*17.06,307.08,300.0,295.0,2990836.0,Liquid fuel shortage
2026-08-25,Kushiara 163 MW CCPP (KP),IPP,1*109+1*54,163.0,163.0,134.0,3402327.27,AGC+FGMO
2026-08-25,Madanganj-55 MW PP(Summit),IPP,3*17+1*11.3,62.3,55.0,15.0,372044.0,-
2026-08-25,Madhumati 100 MW PP,NWPGCL,6*18,108.0,105.0,32.0,222480.0,Liquid fuel shortage
2026-08-25,"Malancha, Ctg. EPZ (United)",IPP,5*8.73+3*9.34,71.67,42.0,3.0,53760.0,-
2026-08-25,Manikganj 55 MW PP (Northern),IPP,19.3*3,57.9,55.0,55.0,671356.0,-
2026-08-25,Manikgonj 162MW PP(MPGL),IPP,9*18,162.0,162.0,162.0,2050560.0,-
2026-08-25,Matarbari 2*600 MW (CPGCBL),CPGCL,2*600,1200.0,1150.0,1135.0,27156363.64,-
2026-08-25,Meghnaghat 104 MW PP (OPCL),IPP,6*18.5,111.0,104.0,0.0,0.0,Liquid fuel shortage
2026-08-25,Meghnaghat 450 MW CCPP (MPL),IPP,2*150+1*150,450.0,450.0,0.0,0.0,Contract Expired
2026-08-25,Meghnaghat CCPP(Summit),IPP,2*110+1*110,330.0,335.0,0.0,0.0,FGMO
2026-08-25,Meghnaghat CCPP(Summit)-2,IPP,1*409+1*202,611.0,583.0,0.0,0.0,-
2026-08-25,Mirsharai 150 MW BRPL,IPP,18.5*9,166.5,163.0,142.0,2015636.0,-
2026-08-25,Mongla Orion 100 MW Solar PP,IPP,100,100.0,100.0,0.0,596160.0,-
2026-08-25,Moulvibazar 10 MW Solar Power Plant,IPP,1*10,10.0,0.0,0.0,60237.0,-
2026-08-25,Muktagacha Solartech Energy Ltd,IPP,1*20,20.0,20.0,0.0,107499.0,-
2026-08-25,Mymensingh 200 MW PP (United),IPP,9.78*21,205.38,200.0,173.0,2541600.0,Liquid fuel shortage
2026-08-25,Nababganj 55 MW PP (Southern power ),IPP,19.3*3,57.9,55.0,55.0,617833.0,-
2026-08-25,Natore 52 MW PP (Rajlanka),IPP,6*8.92,53.52,52.2,52.2,631834.0,-
2026-08-25,Pabna 64 MW Solar Plant,PDB,11*6.6,72.6,64.55,0.0,320960.0,Contract Expired
2026-08-25,Pabna Solar 100 MW,IPP,0,0.0,100.0,0.0,654600.0,-
2026-08-25,Patenga 50MW PP (Baraka),IPP,8*6.98,55.84,50.0,46.0,882720.0,-
2026-08-25,Patuakhali 1320 MW (RNPL),RNPL,660*2,1320.0,1170.6,1100.0,24509090.0,Coal shortage
2026-08-25,Payra 1320 MW,BCPCL,2*622,1244.0,1163.05,570.0,13935600.0,machine problem
2026-08-25,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,0.0,0.0,Low gas pressure
2026-08-25,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1234.2,1100.0,26443640.0,Coal shortage
2026-08-25,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,100.0,1069315.0,Liquid fuel shortage
2026-08-25,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-08-25,Raozan 25 MW PP,IPP,3*8.9,26.7,25.5,25.5,501314.4,-
2026-08-25,Rupsha 105 MW PP (Orion rupsha),IPP,6*18.445,110.67,105.0,0.0,0.0,Liquid fuel shortage
2026-08-25,SS Power,IPP,2*660,1320.0,1224.0,997.0,23683634.0,-
2026-08-25,Saidpur 150 MW Simple Cycle Power Plant,PDB,1*150,150.0,162.443,0.0,0.0,-
2026-08-25,Saidpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-08-25,Santahar 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,24.0,136175.0,Engine Problem
2026-08-25,Sarishabari 3 MW Solar Plant,IPP,0,0.0,2.71,0.0,11800.0,-
2026-08-25,Shahjahanulla 25 MW PP,"SIPP,REB",3*9.34,28.02,25.0,8.0,191280.0,Under Maintenance
2026-08-25,Shahjibazar 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,machine problem
2026-08-25,Shahjibazar 86MW PP (Shahjibazar),RPP,32*2.90,92.8,86.0,86.0,1750080.0,01 engine maintenance
2026-08-25,Shahjibazar GTPP Unit- 8 & 9,PDB,2*35,70.0,66.0,0.0,0.0,Partial Shutdown due to maintenance
2026-08-25,Shajibazar 330 MW CCPP,PDB,3*110,330.0,330.0,141.0,2487600.0,Gas shortage
2026-08-25,Siddhirganj 335 MW CCPP,EGCB,1*217+118,217.0,335.0,282.0,7162621.0,-
2026-08-25,Siddhirgonj 2*120 MW GTPP,EGCB,2*105,210.0,210.0,0.0,0.0,Gas shortage
2026-08-25,Siddhirgonj 210 MW TPP,PDB,1*210,210.0,115.0,0.0,0.0,Under Major Overhauling
2026-08-25,Sikalbaha 105 MW PP (Baraka Sikalbaha),IPP,6*17.5,105.0,105.0,105.0,2281599.0,FGMO
2026-08-25,Sikalbaha 225MW CCPP,PDB,1*150+1*75,225.0,225.0,218.0,5152003.0,Gas shortage
2026-08-25,Sikalbaha Peaking GT,PDB,1*150,150.0,150.0,0.0,0.0,-
2026-08-25,Sirajganj 2 MW Wind Power Plant,PDB,0.25*8,2.0,2.0,0.0,0.0,Contract Expired
2026-08-25,Sirajganj 68 MW Solar Park,IPP,0,0.0,68.0,0.0,300528.0,-
2026-08-25,Sirajgonj 225MW CCPP Unit-1,NWPGCL,1*150+1*75,225.0,214.0,0.0,0.0,Plant is standby
2026-08-25,Sirajgonj 225MW CCPP Unit-2,NWPGCL,1*150+1*75,225.0,220.0,192.0,3586045.0,Gas shortage
2026-08-25,Sirajgonj 225MW CCPP Unit-3,NWPGCL,1*141,141.0,220.0,0.0,0.0,Gas shortage
2026-08-25,Sirajgonj 400 MW CCPP Unit-4,NWPGCL,1*282+1*132,414.0,413.792,230.0,7928727.0,AGC+FGMO
2026-08-25,Sirajgonj 6.55 MW Solar,NWPGCL,0,0.0,6.12,0.0,26640.0,-
2026-08-25,Sonagazi 75 MW (AC) Solar Power Plant,EGCB,0,0.0,75.0,0.0,382218.0,-
2026-08-25,Spectra Solar Plant Ltd.,IPP,0,0.0,35.0,0.0,192100.0,-
2026-08-25,Sreepur 150 MW PP BRPL,PDB-RPCL,9*18,162.0,160.0,143.42,3456000.0,Liquid fuel shortage
2026-08-25,Summit Power Ashulia,IPP,0,0.0,33.75,7.5,207600.0,Gas shortage
2026-08-25,Summit Power Madhabdi,IPP,3*3.67+4*8.73,45.93,23.0,22.0,521280.0,-
2026-08-25,Sutiakhali 50 MW Solar PP,IPP,0,0.0,50.0,0.0,239000.0,-
2026-08-25,Sylhet 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-08-25,Sylhet 225 MW CCPP,PDB,1*142+1*89,231.0,231.0,125.0,3734400.0,plant availability zero
2026-08-25,Sympa Solar Power 8 MW,IPP,0,0.0,8.0,0.0,28337.64,-
2026-08-25,Tangail Palli Power Gen 22 MW,IPP,4*6.7,26.8,22.0,24.0,577440.0,Ready to Dispatch as per NLDC Demand.
2026-08-25,Teesta Solar Limited,BCPCL,0,0.0,200.0,0.0,1077120.0,-
2026-08-25,Teknaf 20MW PP (Solartech),IPP,0,0.0,20.0,0.0,77220.0,-
2026-08-25,Titas 50 MW Peaking PP,PDB,6*8.92,53.52,52.0,30.0,628928.0,Liquid fuel shortage
2026-08-25,Tongi 80 MW GTPP,PDB,1* 105,105.0,105.0,0.0,0.0,Under Maintenance of Exciter
2026-08-25,Unique Meghnaghat Power Limited (UMPL),IPP,0,0.0,584.0,350.0,10033181.82,FGMO and AGC
2026-08-25,United Payra Power Ltd.,IPP,8*18.5+1*9.5,157.5,150.0,17.0,439200.0,Liquid fuel shortage
2026-08-26,Adani Power Jharkhanda Ltd,Import,2*673,1346.0,1469.13,1207.39,24678875.0,Coal shortage
2026-08-26,Anlima Energy Ltd.,IPP,6*21.2,127.2,116.0,89.0,2194200.0,FGMO
2026-08-26,Anwara 300 MW PP (United),IPP,17*17+24,289.0,300.0,48.0,519382.0,Liquid fuel shortage
2026-08-26,Ashuganj 150MW PP (Midland),IPP,23X7.015,161.345,150.0,72.0,560363.0,-
2026-08-26,Ashuganj 195 MW PP (APSCL-United),IPP,20X9.73+1X16,210.6,195.0,0.0,66909.09,-
2026-08-26,Ashuganj 420 MW CCPP(East),APSCL,284*1+116*1,400.0,393.0,260.0,5502000.0,-
2026-08-26,Ashuganj 450 MW CCPP(North),APSCL,1*360,360.0,350.01,320.0,7511000.0,-
2026-08-26,Ashuganj 450 MW CCPP(South),APSCL,1*360,360.0,342.01,280.0,6542000.0,FGMO
2026-08-26,Ashuganj 51 MW PP (Midland),IPP,6X9.34,56.04,51.0,51.0,1248124.0,-
2026-08-26,Ashuganj 55 MW PP (Precision),QRPP,15*4,60.0,52.824,0.0,37920.0,Gas shortage
2026-08-26,Ashuganj CCPP 225 MW,APSCL,1X142+1X75,217.0,221.25,214.0,4976000.0,FGMO
2026-08-26,Ashuganj TSK 50 MW PP,APSCL,14*3.96,55.44,46.701,20.0,409752.0,Machine Problem
2026-08-26,Baghabari 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Machine Under Maintenance
2026-08-26,Baghabari 50 MW Peaking PP,PDB,6*8.9,53.4,52.0,0.0,118848.0,Engine Problem
2026-08-26,Baghabari 71 MW GTPP,PDB,1X71,71.0,70.0,0.0,0.0,Gas shortage
2026-08-26,Bagura 113 MW PP (Confidence)-1,IPP,6*18.55,111.3,113.0,55.0,404928.0,Liquid fuel shortage
2026-08-26,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,70.0,823392.0,Liquid fuel shortage
2026-08-26,Barapukuria 275 MW TPP Unit-3,PDB,1*275,275.0,274.0,157.0,3918000.0,Machine Problem
2026-08-26,Barapukuria TPP Unit-1 & 2,PDB,1*125+1*125,250.0,170.0,46.0,1154182.0,Machine Problem
2026-08-26,Barisal 1 MW Solar Plant,IPP,0,0.0,1.0,0.0,2463.0,-
2026-08-26,Barisal 110 MW PP (Summit ),IPP,7X17.076,119.532,110.0,16.0,326112.0,Liquid fuel shortage
2026-08-26,Barisal 307 MW,BCPCL,307X1,307.0,307.0,200.0,4865000.0,-
2026-08-26,Bera 70 MW Peaking PP,PDB,9*8.29,74.61,71.0,0.0,0.0,Engine Problem
2026-08-26,Bhairob 54.5 MW,IPP,3*18.2,54.6,54.5,17.0,114120.0,Liquid fuel shortage
2026-08-26,Bheramara (HVDC ),Import,2X500,1000.0,1000.0,906.0,21483636.0,-
2026-08-26,Bheramara 410 MW CCPP,NWPGCL,1X278+1X132,410.0,410.0,0.0,0.0,Gas shortage
2026-08-26,Bheramara GTPP Unit-3,PDB,1X20,20.0,16.0,0.0,0.0,Contract Expired
2026-08-26,Bhola 225 MW CCPP,PDB,2X63+1X68,194.0,194.0,116.0,2788000.0,Partial Shutdown of STG
2026-08-26,Bhola 33 MW PP (Venture),NENP,1X34.50,34.5,11.04,0.0,0.0,Contract Expired
2026-08-26,Bhola Nutan Biddut BD LTD,IPP,2*75+1*75,225.0,220.0,220.0,5321470.0,Subjected to Grid Voltage
2026-08-26,Bibiana-II 341 MW CCPP (Summit),IPP,1*222+1*119,341.0,341.0,250.0,5949000.0,FGMO
2026-08-26,Bibiyana South 400 MW,PDB,1*400,400.0,383.0,385.0,9448500.0,Due to insufficient DM Water
2026-08-26,Bibiyana-III 400 MW CCPP,PDB,285*1+134*1,419.0,400.0,356.0,8880000.0,FGMO
2026-08-26,Chandpur 115(Doreen),IPP,4*18.5+2*22.5,119.0,115.0,89.0,1344000.0,Liquid fuel shortage
2026-08-26,Chandpur 150 MW CCPP,PDB,1*106+1*57,163.0,163.0,84.0,2716876.0,STG Under Maintenance
2026-08-26,Chandpur 200MW (Desh energy),IPP,12*18.4,220.8,200.0,172.0,2935680.0,FGMO
2026-08-26,Chapainawabganj 100 MW Peaking PP,PDB,12*8.924,107.088,104.0,100.0,589376.0,-
2026-08-26,Chattogram 108 MW PP (ECPV),IPP,16*7,112.0,95.104,61.0,1087680.0,Liquid fuel shortage
2026-08-26,Chattogram TPP,PDB,1*210+1*210,420.0,360.0,0.0,0.0,Gas shortage
2026-08-26,Chowmuhani 113 MW,IPP,12*9.78+2*3.1,123.56,113.0,27.0,179760.0,Liquid fuel shortage
2026-08-26,Cox's Bazar Wind,PDB,22*3,66.0,60.0,5.0,265440.0,-
2026-08-26,Cumilla 25 MW PP (Summit),"SIPP,REB",3*3.67+2*6.97,24.95,25.0,19.0,449570.0,-
2026-08-26,Dohazari -Kalaish 100 MW Peaking,PDB,6*17,102.0,102.0,50.0,622631.0,Liquid fuel shortage
2026-08-26,Energypac Power Venture Thakurgaon Ltd.,IPP,0,0.0,115.0,109.0,2541308.0,-
2026-08-26,Faridpur 50 MW Peaking PP,PDB,8*6.89,55.12,54.0,36.0,269280.0,Engine Problem
2026-08-26,Fenchugonj CCPP Phase-1,PDB,2*32+1*33,97.0,90.0,40.0,944000.0,ps availability is less
2026-08-26,Fenchugonj CCPP Phase-2,PDB,2*35+1*35,105.0,90.0,0.0,398880.0,Gas shortage
2026-08-26,Feni Lanka Power,IPP,7*18.415+1*9.78,138.685,114.0,103.0,2309640.0,FGMO
2026-08-26,Gagnagar 102 MW PP (Digital Power),IPP,12*8.924,107.088,102.0,0.0,0.0,Liquid fuel shortage
2026-08-26,Gazipur 100 MW PP,RPCL,6*17.5,105.0,105.0,105.0,2524800.0,-
2026-08-26,Gazipur 52 MW PP,RPCL,6*8.9,53.4,52.194,50.0,1170240.0,-
2026-08-26,Ghorasal 365 MW CCPP Unit-7,PDB,1*243+1*122,365.0,365.0,0.0,0.0,Gas shortage
2026-08-26,Ghorasal Repowered CCPP Unit-3,PDB,1*260,260.0,260.0,0.0,0.0,GT is under maintenance
2026-08-26,Ghorasal Repowered CCPP Unit-4,PDB,1*210,210.0,240.0,0.0,0.0,Gas shortage
2026-08-26,Ghorasal TPP Unit-5,PDB,1*210,210.0,190.0,0.0,0.0,Gas shortage
2026-08-26,Ghorashal 108 MW PP (Regent),IPP,34*3.35,113.9,100.22,0.0,0.0,Gas (RMS) problem
2026-08-26,Gopalganj 100 MW Peaking PP,PDB,16*6.98,111.68,109.0,45.0,484736.0,Liquid fuel shortage
2026-08-26,HVDC(Nepal),Import,1*40,40.0,40.0,38.0,912000.0,-
2026-08-26,Haripur 360 MW CCPP (HPL),IPP,1*235+1*125,360.0,0.0,0.0,0.0,Contract Expired
2026-08-26,Haripur 412 MW CCPP,EGCB,1*273+1*139,412.0,412.0,330.0,8690400.0,AGC
2026-08-26,Haripur GTPP,"SBU,PDB",32*2,64.0,20.0,0.0,0.0,-
2026-08-26,Hathazari 100 MW peaking PP,PDB,11*8.9,97.9,98.0,30.0,365328.0,Liquid fuel shortage
2026-08-26,Import (Tripura),Import,0,0.0,160.0,130.0,3370560.0,-
2026-08-26,Intraco Solar 30 MW,IPP,1*30,30.0,30.0,0.0,220167.0,-
2026-08-26,JERA Meghnaghat Power Limited,IPP,250*2+268,500.0,718.0,233.0,5735876.0,FGMO
2026-08-26,Jamalpur 115 MW PP (United),IPP,9.78*12,117.36,115.0,87.0,1573200.0,Liquid fuel shortage
2026-08-26,Jangalia 52 MW PP (Lakdanavi),IPP,6*8.92,53.52,52.2,52.2,1104754.0,-
2026-08-26,Jodiac Power,IPP,3*18.55+1*3.6,59.25,54.363,54.36,327080.0,-
2026-08-26,Juldah 100 MW PP Unit-3 (Acorn),IPP,8*13.5,108.0,100.0,37.0,423360.0,Liquid fuel shortage
2026-08-26,Juldah unit-2 (Acorn),IPP,8*13.6,108.8,100.0,38.0,430080.0,Liquid fuel shortage
2026-08-26,Kamalaghat 54 MW PP(Banco Energy),IPP,3*18,54.0,53.97,54.0,657720.0,-
2026-08-26,Kanchan Purbachal Power Generation Ltd.,IPP,18.4*3,55.2,55.0,35.0,732600.0,Liquid fuel shortage
2026-08-26,Kaptai 7 MW Solar PP,PDB,0,0.0,6.0,0.0,18961.0,-
2026-08-26,"Karnaphuli Hydro PP Unit-1,2,3,4, 5",PDB,2*40+3*50,230.0,230.0,222.0,5343673.0,-
2026-08-26,Karnaphuli Power Ltd.,IPP,18.415*6+6.5,110.49,110.0,102.0,2442200.0,FGMO
2026-08-26,Katakhali 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,30.0,318384.0,Partial Shutdown due to maintenance
2026-08-26,Khulna 225 MW CCPP,NWPGCL,1X150+1X75,225.0,230.0,0.0,0.0,-
2026-08-26,Khulna 330 MW CCPP,PDB,1*220+1*110,330.0,336.0,0.0,0.0,-
2026-08-26,Kodda 149 MW PP Unit-1 (Summit),IPP,8*18.45+8.97,147.6,149.0,146.0,1456560.0,-
2026-08-26,Kodda 150 MW PP BRPL,PDB-RPCL,9*17.06,153.54,149.36,120.0,1998720.0,Liquid fuel shortage
2026-08-26,Kodda 300 MW PP Unit-2 (Summit),IPP,18*17.06,307.08,300.0,296.0,2857102.0,Liquid fuel shortage
2026-08-26,Kushiara 163 MW CCPP (KP),IPP,1*109+1*54,163.0,163.0,137.0,3423027.27,AGC+FGMO
2026-08-26,Madanganj-55 MW PP(Summit),IPP,3*17+1*11.3,62.3,55.0,0.0,89081.0,-
2026-08-26,Madhumati 100 MW PP,NWPGCL,6*18,108.0,105.0,105.0,840384.0,Liquid fuel shortage
2026-08-26,"Malancha, Ctg. EPZ (United)",IPP,5*8.73+3*9.34,71.67,42.0,16.0,52440.0,-
2026-08-26,Manikganj 55 MW PP (Northern),IPP,19.3*3,57.9,55.0,55.0,670103.0,-
2026-08-26,Manikgonj 162MW PP(MPGL),IPP,9*18,162.0,162.0,155.0,2033280.0,-
2026-08-26,Matarbari 2*600 MW (CPGCBL),CPGCL,2*600,1200.0,1150.0,565.0,15069090.91,-
2026-08-26,Meghnaghat 104 MW PP (OPCL),IPP,6*18.5,111.0,104.0,0.0,0.0,Liquid fuel shortage
2026-08-26,Meghnaghat 450 MW CCPP (MPL),IPP,2*150+1*150,450.0,450.0,0.0,0.0,Contract Expired
2026-08-26,Meghnaghat CCPP(Summit),IPP,2*110+1*110,330.0,335.0,0.0,0.0,-
2026-08-26,Meghnaghat CCPP(Summit)-2,IPP,1*409+1*202,611.0,583.0,0.0,0.0,-
2026-08-26,Mirsharai 150 MW BRPL,IPP,18.5*9,166.5,163.0,70.0,700873.0,-
2026-08-26,Mongla Orion 100 MW Solar PP,IPP,100,100.0,100.0,0.0,553680.0,-
2026-08-26,Moulvibazar 10 MW Solar Power Plant,IPP,1*10,10.0,0.0,0.0,81430.0,-
2026-08-26,Muktagacha Solartech Energy Ltd,IPP,1*20,20.0,20.0,0.0,125150.0,-
2026-08-26,Mymensingh 200 MW PP (United),IPP,9.78*21,205.38,200.0,163.0,2611200.0,Liquid fuel shortage
2026-08-26,Nababganj 55 MW PP (Southern power ),IPP,19.3*3,57.9,55.0,55.0,668046.0,-
2026-08-26,Natore 52 MW PP (Rajlanka),IPP,6*8.92,53.52,52.2,52.2,1058664.0,-
2026-08-26,Pabna 64 MW Solar Plant,PDB,11*6.6,72.6,64.55,0.0,238224.0,Contract Expired
2026-08-26,Pabna Solar 100 MW,IPP,0,0.0,100.0,0.0,652200.0,-
2026-08-26,Patenga 50MW PP (Baraka),IPP,8*6.98,55.84,50.0,49.0,1061280.0,-
2026-08-26,Patuakhali 1320 MW (RNPL),RNPL,660*2,1320.0,1170.6,1100.0,24465454.0,AGC
2026-08-26,Payra 1320 MW,BCPCL,2*622,1244.0,1163.05,550.0,13828363.64,machine problem
2026-08-26,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,0.0,0.0,Low gas pressure
2026-08-26,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1234.2,1100.0,26472730.0,FGMO
2026-08-26,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,99.0,1099084.0,Liquid fuel shortage
2026-08-26,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
